AFPRL	31800	3.00	RLA
AFPRL	31900	3.00	RLA
AFPRL	32000	3.00	RLA
AFPRL	32100	3.00	RLA
AFPRL	32200	3.00	RLA
AFPRL	32300	3.00	RLA
AFPRL	32400	3.00	RLA
AFPRL	32800	3.00	RLA
AFPRL	33000	3.00	RLA
AFPRL	33600	3.00	RLA
AFPRL	33700	3.00	RLA
AFPRL	34200	3.00	RLA
AFPRL	35100	3.00	RLA
AFPRL	35200	3.00	RLA
AFPRL	35500	3.00	RLA
AFPRL	35600	3.00	RLA
AFPRL	36000	3.00	RLA
AFPRL	36200	3.00	RLA
AFPRL	37000	3.00	RLA
AFPRL	38400	3.00	RLA
AFPRL	38700	3.00	RLA
AFPRL	39001	3.00	RLA
AFPRL	39002	3.00	RLA
AFPRL	39003	3.00	RLA
AFPRL	39004	3.00	RLA
AFPRL	39005	3.00	RLA
AFPRL	39006	3.00	RLA
AFPRL	39007	3.00	RLA
AFPRL	39008	3.00	RLA
AFPRL	39009	3.00	RLA
AFPRL	39010	3.00	RLA
AFPRL	39011	3.00	RLA
AFPRL	39012	3.00	RLA
AFPRL	39013	3.00	RLA
AFPRL	39013	3.00	RLA
AFPRL	39014	3.00	RLA
AFPRL	39015	3.00	RLA
AFPRL	39016	3.00	RLA
AFPRL	39022	3.00	RLA
AFPRL	39024	3.00	RLA
AFPRL	39025	3.00	RLA
AFPRL	39026	3.00	RLA
AFPRL	39027	3.00	RLA
AFPRL	39037	3.00	RLA
AFPRL	39038	3.00	RLA
AFPRL	39039	3.00	RLA
AFPRL	39040	3.00	RLA
AFPRL	39046	3.00	RLA
AFPRL	39047	3.00	RLA
AFPRL	39050	3.00	RLA
AFPRL	39051	3.00	RLA
AFPRL	39054	3.00	RLA
AFPRL	39055	3.00	RLA
AFPRL	39056	3.00	RLA
AFPRL	39057	3.00	RLA
AFPRL	39058	3.00	RLA
AFPRL	39059	3.00	RLA
AFPRL	39060	3.00	RLA
AFPRL	39066	3.00	RLA
AFPRL	39068	3.00	RLA
AFPRL	39073	3.00	RLA
AFPRL	39074	3.00	RLA
AFPRL	39075	3.00	RLA
AFPRL	39078	3.00	RLA
AFPRL	39079	3.00	RLA
AFPRL	39080	3.00	RLA
AFPRL	39081	3.00	RLA
AFPRL	39082	3.00	RLA
AFPRL	39083	3.00	RLA
AFPRL	39087	3.00	RLA
AFPRL	39088	3.00	RLA
AFPRL	39089	3.00	RLA
AFPRL	39090	3.00	RLA
AFPRL	39091	3.00	RLA
AFPRL	39092	3.00	RLA
AFPRL	39093	3.00	RLA
AFPRL	39094	3.00	RLA
AFPRL	39095	3.00	RLA
AFPRL	39096	3.00	RLA
AFPRL	39097	3.00	RLA
AFPRL	39098	3.00	RLA
AFPRL	39099	3.00	RLA
AFPRL	40100	3.00	RLA
AFPRL	40200	3.00	RLA
AFPRL	40300	3.00	RLA
AFPRL	42000	3.00	RLA
AFPRL	42800	3.00	RLA
AFPRL	42801	3.00	RLA
AFPRL	42802	3.00	RLA
AFPRL	42850	3.00	RLA
AFPRL	42851	3.00	RLA
AFPRL	42852	3.00	RLA
AFPRL	42854	3.00	RLA
AFPRL	42855	3.00	RLA
AFPRL	42858	3.00	RLA
AFPRL	42859	3.00	RLA
AFPRL	42860	3.00	RLA
AFPRL	42861	3.00	RLA
AFPRL	42862	3.00	RLA
AFPRL	42863	3.00	RLA
AFPRL	44200	3.00	RLA
AFPRL	44500	3.00	RLA
AFPRL	49100	3.00	RLA
AFPRL	49200	3.00	RLA
AFPRL	49801	1.00	RLA
AFPRL	49802	2.00	RLA
AFPRL	49803	3.00	RLA
AFPRL	49804	4.00	RLA
AFPRL	49805	5.00	RLA
AFPRL	49806	6.00	RLA
AFPRL	49900	3.00	RLA
ANTHC	 320A6	3.00	RLA
ANTHC	10000	3.00	FUSC
ANTHC	10100	3.00	FISR
ANTHC	10200	3.00	RLA
ANTHC	12600	3.00	FWGR
ANTHC	12700	3.00	RLA
ANTHC	13100	3.00	RLA
ANTHC	15100	3.00	FWGR
ANTHC	20000	3.00	RLA
ANTHC	20100	3.00	RLA
ANTHC	20250	3.00	RLA
ANTHC	20300	3.00	RLA
ANTHC	20350	3.00	RLA
ANTHC	20400	3.00	RLA
ANTHC	20600	3.00	RLA
ANTHC	20900	3.00	RLA
